STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,COMMODITY,Commodity,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VERSION_ID,Version ID,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,S,Asia,A,Annual,CPC_04,Fish and other fishing products,CR,Crush,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,5791.6073,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,S,Asia,A,Annual,CPC_04,Fish and other fishing products,CR,Crush,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,5825.6401,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPDC,Developed countries,A,Annual,CPC_2352,Refined sugar,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPDC,Developed countries,A,Annual,CPC_2352,Refined sugar,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPDC,Developed countries,A,Annual,CPC_EX_FHC,Fish from capture,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPDC,Developed countries,A,Annual,CPC_EX_FHC,Fish from capture,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPGC,Developing countries,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPGC,Developing countries,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",PP,Producer price,XDC_T,National currency per tonne,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPGC,Developing countries,A,Annual,CPC_017,Pulses (dried leguminous vegetables),FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,69051.1083,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPGC,Developing countries,A,Annual,CPC_017,Pulses (dried leguminous vegetables),FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,70491.1687,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPGC,Developing countries,A,Annual,CPC_EX_SH,Sheepmeat,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,2.0082,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,DPGC,Developing countries,A,Annual,CPC_EX_SH,Sheepmeat,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,2.0094,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,OECD,OECD,A,Annual,CPC_2222T2223,Fresh dairy products,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,OECD,OECD,A,Annual,CPC_2222T2223,Fresh dairy products,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,OECD,OECD,A,Annual,CPC_EX_PK,Pigmeat,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,OECD,OECD,A,Annual,CPC_EX_PK,Pigmeat,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,OECD,OECD,A,Annual,CPC_01801,Sugar beet,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,OECD,OECD,A,Annual,CPC_01801,Sugar beet,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,OECD,OECD,A,Annual,CPC_2351,Raw cane or beet sugar,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,4672.7548,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,OECD,OECD,A,Annual,CPC_2351,Raw cane or beet sugar,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,4669.4435,,A,Normal value,3,Thousands,2,Two,TQB,Tel quel basis (sugar)
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ARG,Argentina,A,Annual,CPC_EX_AC,Fish from aquaculture,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,2.3,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ARG,Argentina,A,Annual,CPC_EX_AC,Fish from aquaculture,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,2.3,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ARG,Argentina,A,Annual,CPC_0114T0119,Other coarse grains,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,13.7261,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ARG,Argentina,A,Annual,CPC_0114T0119,Other coarse grains,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,13.671,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ARG,Argentina,A,Annual,CPC_01801,Sugar beet,YLD,Yield,T_HA,Tonnes per hectare,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ARG,Argentina,A,Annual,CPC_01801,Sugar beet,YLD,Yield,T_HA,Tonnes per hectare,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ARG,Argentina,A,Annual,CPC_216,Vegetable oils,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,ARG,Argentina,A,Annual,CPC_216,Vegetable oils,QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,AUS,Australia,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,AUS,Australia,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,AUS,Australia,A,Annual,CPC_EX_35492,Ethanol,IM,Imports,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,44.5325,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,AUS,Australia,A,Annual,CPC_EX_35492,Ethanol,IM,Imports,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,43.212,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,AUS,Australia,A,Annual,CPC_21233,Edible fish meal,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,AUS,Australia,A,Annual,CPC_21233,Edible fish meal,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,AUS,Australia,A,Annual,CPC_216,Vegetable oils,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,605.4714,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,AUS,Australia,A,Annual,CPC_216,Vegetable oils,QP,Production,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,614.0422,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,BRA,Brazil,A,Annual,CPC_EX_PK,Pigmeat,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,109.7678,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,BRA,Brazil,A,Annual,CPC_EX_PK,Pigmeat,FO_DES_TOT,Total calorie availability,KCAL_PS_D,Kilocalories per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,109.4961,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,BRA,Brazil,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,BRA,Brazil,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,BRA,Brazil,A,Annual,CPC_0151T0155,Roots and tubers,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,BRA,Brazil,A,Annual,CPC_0151T0155,Roots and tubers,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CAN,Canada,A,Annual,CPC_EX_PK,Pigmeat,QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,898.3019,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CAN,Canada,A,Annual,CPC_EX_PK,Pigmeat,QC,Consumption,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,909.2054,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CAN,Canada,A,Annual,CPC_0113,Rice,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0.1857,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CAN,Canada,A,Annual,CPC_0113,Rice,FO_DFS_FAT,Food fat availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0.1876,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CAN,Canada,A,Annual,CPC_EX_SH,Sheepmeat,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,23.5597,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CAN,Canada,A,Annual,CPC_EX_SH,Sheepmeat,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,23.5362,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CHE,Switzerland,A,Annual,CPC_0114T0119,Other coarse grains,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,7.2356,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CHE,Switzerland,A,Annual,CPC_0114T0119,Other coarse grains,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,7.204,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CHE,Switzerland,A,Annual,CPC_01801,Sugar beet,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CHE,Switzerland,A,Annual,CPC_01801,Sugar beet,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CHE,Switzerland,A,Annual,CPC_2226,Casein,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,CHE,Switzerland,A,Annual,CPC_2226,Casein,OU,Other use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EU,European Union,A,Annual,CPC_0141,Soya beans,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EU,European Union,A,Annual,CPC_0141,Soya beans,FO_PC,Human consumption,KG_PS,Kilogrammes per person,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EU,European Union,A,Annual,CPC_EX_222121,Skim milk powder,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,1.3168,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,EU,European Union,A,Annual,CPC_EX_222121,Skim milk powder,FO_DFS_PROT,Food protein availability,G_PS_D,Grammes per person per day,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,1.3263,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,GBR,United Kingdom,A,Annual,CPC_0112,Maize (corn),QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,61.5749,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,GBR,United Kingdom,A,Annual,CPC_0112,Maize (corn),QP_ET,Ethanol production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,61.9056,,A,Normal value,6,Millions,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,GBR,United Kingdom,A,Annual,CPC_22211,Whole milk powder,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,GBR,United Kingdom,A,Annual,CPC_22211,Whole milk powder,FE,Feed,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,JPN,Japan,A,Annual,CPC_0113,Rice,AH,Area harvested,HA,Hectares,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,1283.0225,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,JPN,Japan,A,Annual,CPC_0113,Rice,AH,Area harvested,HA,Hectares,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,1263.7443,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,JPN,Japan,A,Annual,CPC_EX_FHC,Fish from capture,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,JPN,Japan,A,Annual,CPC_EX_FHC,Fish from capture,IM,Imports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,KOR,Korea,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,KOR,Korea,A,Annual,CPC_21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",BF,Biofuel use,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MEX,Mexico,A,Annual,CPC_0113,Rice,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,1097.9851,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MEX,Mexico,A,Annual,CPC_0113,Rice,FO,Food,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,1110.4047,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MEX,Mexico,A,Annual,CPC_EX_SH,Sheepmeat,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MEX,Mexico,A,Annual,CPC_EX_SH,Sheepmeat,ST,Ending stocks,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,0,,A,Normal value,3,Thousands,2,Two,CWE,Carcass weight equivalent
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MEX,Mexico,A,Annual,CPC_EX_222121,Skim milk powder,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,3.3518,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,MEX,Mexico,A,Annual,CPC_EX_222121,Skim milk powder,EX,Exports,T,Tonnes,AO_2021_2030,Agricultural Outlook 2021-2030,2030,,3.3518,,A,Normal value,3,Thousands,2,Two,,
DATAFLOW,OECD.TAD.ATM:DSD_AGR@DF_OUTLOOK_2021_2030(1.0),OECD-FAO Agricultural Outlook 2021-2030,I,NOR,Norway,A,Annual,CPC_2224,Butter and other fats and oils derived from milk,QP_BD,Biodiesel production from commodity,L,Litres,AO_2021_2030,Agricultural Outlook 2021-2030,2029,,0,,A,Normal value,6,Millions,2,Two,,
